docId,sku,name,price,cat,supplier,sourceUrl,diagnosis_group,diagnosis_reason,matched_variant,matched_in_set
"m8JoZdCA6KnF7MPBMMzd","","מעמד קומותיים עגול מתכת שחור פעמון זכוכית שקוף גובה 42 ס”מ קוטר 25.5 ס”מ","457.56","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%a7%d7%95%d7%9e%d7%95%d7%aa%d7%99%d7%99%d7%9d-%d7%a2%d7%92%d7%95%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%96%d7%9b%d7%95-2/","A","no_sku","",""
"mMuXiJcsOHAQ6pA9t9Ye","","35/19 מגש מלבני זכוכית/ניקל","119.57","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/35-19-%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a0%d7%99%d7%a7%d7%9c/","A","no_sku","",""
"mpTmOTpj9B91R0z9gEYg","","סט 3 צנצנות זכוכית עם מכסה שחור – 1.3 ליטר","141.29","עיצוב הבית","paldinox","https://paldinox.co.il/product/h20-%d7%a1%d7%98-3-%d7%a6%d7%a0%d7%a6%d7%a0%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9e%d7%9b%d7%a1%d7%94-%d7%a9%d7%97%d7%95%d7%a8-1-3%d7%9c%d7%99%d7%98%d7%a8-d10-2/","A","no_sku","",""
"nREI2tuIDQSWfJ3fFANW","","מגש עגול 32 סמ מוכסף חרוזים","119.57","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-32-%d7%a1%d7%9e-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%97%d7%a8%d7%95%d7%96%d7%99%d7%9d-2/","A","no_sku","",""
"nU5Pwybn7BMeJ9rSSHst","","מגש אובלי מוכסף בגוון זהב","43.49","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/30x18-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9e%d7%92%d7%a9-%d7%90%d7%95%d7%91%d7%9c%d7%99-%d7%96%d7%94%d7%91/","A","no_sku","",""
"o06AKzdHXD0yTzZ8MGmS","","סט 6 חבקים למפיות זהב יהלומים","150.01","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%986-%d7%97%d7%91%d7%a7%d7%99%d7%9d-%d7%9c%d7%9e%d7%a4%d7%99%d7%95%d7%aa-%d7%99%d7%94%d7%9c%d7%95%d7%9e%d7%99%d7%9d-%d7%96%d7%94%d7%91-4-3%d7%a1%d7%9e/","A","no_sku","",""
"o9GuhVjFR4Pkzy8uBQTT","","סט 6 כוסות שתיה קרה זכוכית פסים 300 מ”ל","106.54","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%a9%d7%aa%d7%99%d7%94-%d7%a7%d7%a8%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a4%d7%a1%d7%99%d7%9d-300-%d7%9e%d7%9c/","A","no_sku","",""
"oGtfot4dro2Rg8T2upeh","","קערת הגשה אובלית מתכת וזכוכית בעיצוב יוקרתי","431.4","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%94-%d7%90%d7%95%d7%91%d7%9c%d7%99%d7%aa-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%96%d7%9b%d7%95%d7%9b%d7%99/","A","no_sku","",""
"oQ5flUnNlQl91MHrpHve","","סט 6 כפיות בארוק בציפוי זהב","80.42","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%9b%d7%a4%d7%99%d7%95%d7%aa-%d7%91%d7%90%d7%a8%d7%95%d7%a7-%d7%96%d7%94%d7%91/","A","no_sku","",""
"oj3dvAz7EqP41DObMVEh","","זוג מגשי מתכת מלבני שחור/ ידיות 79/18","719.16","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%9e%d7%92%d7%a9%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%a9%d7%97%d7%95%d7%a8-%d7%99%d7%93%d7%99%d7%95%d7%aa-79-18-2/","A","no_sku","",""
"pKHsRquFgw8KlDd7Yfjj","","סט 6 צלחות Royal 28 ס""מ","932.69","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/royal-%d7%a1%d7%986-%d7%a6%d7%9c%d7%97%d7%95%d7%aa-28%d7%a1%d7%9e-3/","A","no_sku","",""
"pSqmzC67hk1LhfOSvRVo","","מערכת אוכל 18 חלקים Anna לבן וזהב – Fine Bone China","869.54","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%90%d7%95%d7%9b%d7%9c-18-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-anna-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-%d7%a7%d7%98%d7%a8%d7%99%d7%9d-28-22-17-6-%d7%a1%d7%9e-%d7%a2/","A","no_sku","",""
"pfMbhxTXyHrNCelTvPm5","","סט 4 עגלות הגשה עגולות 4 קומות בזהב","1237.06","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-4-%d7%a2%d7%92%d7%9c%d7%94-%d7%9c%d7%99%d7%a8%d7%a7%d7%95%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%94-4-%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%96%d7%94%d7%91/","A","no_sku","",""
"q3D382Nd27EOP3QdxZ4G","","מגש עגול זכוכית שקוף עם רגל זהב","435.76","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/h52d28-%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa/","A","no_sku","",""
"q9GQPLQuhnBJcwWc9ueV","","סט 6 מאגים Heritage טורקיז 300 מ""ל","454.27","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/heritage-%d7%a1%d7%98-6-%d7%9e%d7%90%d7%92-300-%d7%9e%d7%9c-%d7%98%d7%95%d7%a8%d7%a7%d7%99%d7%96-2/","A","no_sku","",""
"qEzhIdHmJv2ztNLZml7q","","סט 6 כוסות ברנדי CITY – 660 מ""ל","173.92","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/660ml-%d7%a1%d7%986-%d7%9b%d7%95%d7%a1-%d7%91%d7%a8%d7%a0%d7%93%d7%99-city-2/","A","no_sku","",""
"qLFR2dE5glv6akyr0cdq","","סט 6 צלחות La Majorelle בגוון ורוד","317.32","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/la-majorelle-%d7%a1%d7%98-6-%d7%a6%d7%9c%d7%97%d7%aa-17-%d7%a1%d7%9e-%d7%95%d7%a8%d7%95%d7%93/","A","no_sku","",""
"qbSpCRGIWQ4GIVzudcKV","","דיבשית זכוכית עם כפית ופעמון זהב","152.38","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%93%d7%99%d7%91%d7%a9%d7%99%d7%aa-%d7%a1%d7%95%d7%9b%d7%a8%d7%95%d7%9f-%d7%a2%d7%9d-%d7%9b%d7%a4%d7%99%d7%aa-%d7%96%d7%94%d7%91-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%96%d7%9b%d7%95%d7%9b%d7%99/","A","no_sku","",""
"qk1nLzvkhyrQ1kjktltU","","קופסת פורצלן זהב עם מכסה זכוכית ועיטור אפור","302.21","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%aa-%d7%a4%d7%95%d7%a8%d7%a6%d7%9c%d7%9f-%d7%96%d7%94%d7%91-%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%90%d7%a4%d7%95/","A","no_sku","",""
"qrBXAHXdIMcqkhf4TZ2G","","סט 3 צנצנות זכוכית עם מכסה זהב – 0.95 ליטר","228.29","עיצוב הבית","paldinox","https://paldinox.co.il/product/h15-%d7%a1%d7%98-3-%d7%a6%d7%a0%d7%a6%d7%a0%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%94%d7%91-0-95l-d11-2/","A","no_sku","",""
"r0YCIZXW4Ve224yBdmhx","","אגרטל מתכת זהב על בסיס שיש","215.25","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%91%d7%9e%d7%a2%d7%9e%d7%93-%d7%a9%d7%99%d7%a9-16-8-%d7%92%d7%95%d7%91%d7%94-27-%d7%a1%d7%9e-2/","A","no_sku","",""
"r9Hua3P6r1rAd5dZJKm4","","קערת מתכת עגולה על רגל עם עיצוב מינימליסטי","115.3","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%aa-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%a7%d7%95%d7%98%d7%a8-18-%d7%92%d7%95%d7%91%d7%94-9-%d7%a1%d7%9e/","A","no_sku","",""
"rPU5ShcaZ5QwJypkYOeO","","דיקנטר זכוכית בצורת U – 1100 מ""ל","130.43","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%93%d7%99%d7%a7%d7%a0%d7%98%d7%a8-1100-%d7%9e%d7%9c-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%a6%d7%95%d7%a8%d7%aa-u/","A","no_sku","",""
"rgwPMvdNrKvjN0yzkuFV","","זוג ברבורים קריסטל אפור וענבר","106.54","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%91%d7%a8%d7%91%d7%95%d7%a8%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%90%d7%a4%d7%95%d7%a8-%d7%a2%d7%a0%d7%91%d7%a8-3-7-5-%d7%a1%d7%9e-%d7%92%d7%95%d7%91%d7%94-8/","A","no_sku","",""
"rjXRDP8cRCGMhJdZVJN2","","קרש חיתוך עץ טבעי להגשה","193.5","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a8%d7%a9-%d7%97%d7%99%d7%aa%d7%95%d7%9a-%d7%a2%d7%a5-%d7%98%d7%91%d7%a2%d7%99-75-22-%d7%a1%d7%9e/","A","no_sku","",""
"rka1IwDn8jNEtD1kz1ja","","מגש מראה עם כדורים מוזהב","280.48","עיצוב הבית","paldinox","https://paldinox.co.il/product/40x25-%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%90%d7%94-%d7%9b%d7%93%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%95%d7%96%d7%94%d7%91/","A","no_sku","",""
"s3AeQc8QeZKafP839sJg","","סט 3 צנצנות זכוכית מרובעות עם מכסה שחור","184.8","עיצוב הבית","paldinox","https://paldinox.co.il/product/h20-%d7%a1%d7%98-3-%d7%a6%d7%a0%d7%a6%d7%a0%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9e%d7%a8%d7%95%d7%91%d7%a2%d7%95%d7%aa-%d7%9e%d7%9b%d7%a1%d7%94-%d7%a9%d7%97%d7%95%d7%a8-1-5%d7%9c-2/","A","no_sku","",""
"sBXVoOBJftyMGzXXHM0N","","מלקחיים להגשת סלט בגוון זהב","41.31","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%a7%d7%97%d7%99%d7%99%d7%9d-%d7%9c%d7%94%d7%92%d7%a9%d7%aa-%d7%a1%d7%9c%d7%98-%d7%96%d7%94%d7%91-2/","A","no_sku","",""
"sJjrYxggnpWEp40vA5nk","","סט 12 כוסות קפה בדואי זכוכית שקופה 60 מ”ל ופס זהב","184.8","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-12-%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%a7%d7%a4%d7%94-%d7%91%d7%93%d7%95%d7%90%d7%99-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-60-%d7%9e%d7%9c-%d7%95%d7%a4/","A","no_sku","",""
"sPWHeqROItfN2wZzqECX","","מגש עגול זהב בעיצוב ערבסק עם פעמון זכוכית","433.78","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-%d7%a2%d7%a8%d7%91%d7%a1%d7%a7-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%96%d7%94%d7%91-%d7%95%d7%a4%d7%a2/","A","no_sku","",""
"sk2tvN7Karj6fIKCpcFX","","קנקן תה ROYAL 1.65 ליטר","410.91","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/royal-%d7%a7%d7%a0%d7%a7%d7%9f-%d7%9c%d7%aa%d7%94-1-65l/","A","no_sku","",""
"sz3DHGiSsce16A6rXLMC","","דיקנטר CASABLANCA להגשה","432.64","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%93%d7%99%d7%a7%d7%a0%d7%98%d7%a8-casablanca-0-75l/","A","no_sku","",""
"tAO5H36E8uSZ0rzmESmi","","מגש מלבני מתכת שחור עם ידיות","171.96","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%99%d7%93%d7%99%d7%95%d7%aa-47-21-%d7%a1%d7%9e/","A","no_sku","",""
"tAo8r8GcFyHNkPQPMMNL","","קערת קריסטל יוקו","606.56","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%99%d7%95%d7%a7%d7%95-%d7%a7%d7%a2%d7%a8%d7%94-305/","A","no_sku","",""
"tH23eQp0Hq9m1CvL0kmf","","מגש עגול מוכסף עם עיטור חרוזים","119.57","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-32-%d7%a1%d7%9e-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%97%d7%a8%d7%95%d7%96%d7%99%d7%9d/","A","no_sku","",""
"tO2PhsL7IrzQOrakPtJX","","22/19 צלחת עוגה קריסטל ORIGAMI","71.74","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/30-22-%d7%a6%d7%9c%d7%97%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-origami/","A","no_sku","",""
"u12YsLG7Ii3yoakO3G3c","","Jolie סט 6 כוסות מים ירוק בהיר 360מל","362.95","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/jolie-%d7%a1%d7%98-6-%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%9e%d7%99%d7%9d-%d7%99%d7%a8%d7%95%d7%a7-%d7%91%d7%94%d7%99%d7%a8-360%d7%9e%d7%9c/","A","no_sku","",""
"uWc7Cx3zjwPC3FNrmkL8","","סט 6 צלחות מרק Winter Wonderland ירוק – 21 ס״מ","454.27","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/winter-wonderland-%d7%a1%d7%98-6-%d7%a6%d7%9c%d7%97%d7%aa-%d7%9c%d7%9e%d7%a8%d7%a7-21-%d7%a1%d7%9e-%d7%99%d7%a8%d7%95%d7%a7-2/","A","no_sku","",""
"urcYy0ZyqNZzXHYJd7CJ","","סט 4 עגלות הגשה 3 קומות בצבע שחור מט","715.28","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-4-%d7%a2%d7%92%d7%9c%d7%94-%d7%9c%d7%99%d7%a8%d7%a7%d7%95%d7%aa-3-%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%98/","A","no_sku","",""
"uzzkzdXHgQDoHM5TtcDe","","מגש הגשה מתכת ניקל שחור עם שוליים זהב","211.2","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a0%d7%99%d7%a7%d7%9c-%d7%a9%d7%97%d7%95%d7%a8-%d7%a9%d7%95%d7%9c%d7%99%d7%99%d7%9d-%d7%96%d7%94%d7%91-36-23-5-%d7%92%d7%95%d7%91%d7%94-8-%d7%a1%d7%9e-2/","A","no_sku","",""
"v1chjO2bEB88LT2ajN6w","","קערת קריסטל בעיצוב Origami עם רגל","541.34","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/352717-%d7%91%d7%95%d7%a0%d7%91%d7%95%d7%a0%d7%99%d7%a8%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a8%d7%92%d7%9c-origami/","A","no_sku","",""
"vBOUiJ4agZ0kYhFmt1xA","","מגש מוכסף בטכניקת ריקוע","80.44","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%a8%d7%a7%d7%95%d7%a2-32x16/","A","no_sku","",""
"weIoNFdOPiBeXfl3grUM","","סיר OSLO שחור עם מכסה זכוכית וציפוי שיש – 6.3 ליטר","326.76","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%99%d7%a8-28-%d7%a1%d7%9e-6-3-%d7%9c%d7%99%d7%98%d7%a8-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-oslo-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a9-2/","A","no_sku","",""
"wmppJJOuDoja9aD9X0S4","","סט מזון לחיצת ואקום 3 צנצנות זכוכית לבן /זהב 900 מ”ל תה קפה סוכר","193.5","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%9e%d7%96%d7%95%d7%9f-%d7%9c%d7%97%d7%99%d7%a6%d7%aa-%d7%95%d7%90%d7%a7%d7%95%d7%9d-3-%d7%a6%d7%a0%d7%a6%d7%a0%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9c%d7%91%d7%9f/","A","no_sku","",""
"wtSxpaGCW345mnjv2GAV","","מערכת אוכל 18 חלקים Diana לבן וזהב – New Bone China","937.16","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%90%d7%95%d7%9b%d7%9c-18-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-diana-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-new-bone-china/","A","no_sku","",""
"xTJ7ohcX1M1vWaDEI037","","מגש עגול למצה שמורה כסף – 41 ס""מ","119.57","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a9%d7%9e%d7%95%d7%a8%d7%94-%d7%9b%d7%a1%d7%a3/","A","no_sku","",""
"xo9K0DVVmrPhBYf3gpLs","","סט 6 כוסות שתיה קרה diamond כחול וזהב","150.03","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%a9%d7%aa%d7%99%d7%94-%d7%a7%d7%a8%d7%94-diamond-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-360-%d7%9e%d7%9c-%d7%a4%d7%a1-%d7%96%d7%94%d7%91/","A","no_sku","",""
"xtqvtZkEDvV59FACcSoj","","מגש מתכת עם ידיות בגימור זהב","206.86","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/44-21-5-%d7%9e%d7%92%d7%a9-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%9e%d7%90%d7%95%d7%a8%d7%9a-%d7%96%d7%94%d7%91/","A","no_sku","",""
"yAvvC1C8Z9pZg5sfbTXC","","סט 6 כוסות שתיה קרה זכוכית פסים – 315 מ""ל","130.43","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%a9%d7%aa%d7%99%d7%94-%d7%a7%d7%a8%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a4%d7%a1%d7%99%d7%9d-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-315-%d7%9e/","A","no_sku","",""
"yiIEdImhKiPpQyNEnL2H","","קנקן מים Ipanema בנפח 2.0 ליטר","215.23","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/2-0%d7%9c-%d7%a7%d7%a0%d7%a7%d7%9f-%d7%9e%d7%99%d7%9d-ipanema/","A","no_sku","",""
"z2zG4yrL3ZBFfiDmwLkh","","סט 6 קעריות מרק כחול – Berry Blues","693.55","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/berry-blues-%d7%a1%d7%98-6-%d7%a7%d7%a2%d7%a8%d7%99%d7%95%d7%aa-%d7%9c%d7%9e%d7%a8%d7%a7-%d7%9b%d7%97%d7%95%d7%9c-%d7%a7%d7%95%d7%98%d7%a8-15-%d7%a1%d7%9e/","A","no_sku","",""
"zTwCrX5C76EhpPcgVQc6","","סט 6 תחתיות מרובעות בעיטור זהב","54.35","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%aa%d7%97%d7%aa%d7%99%d7%95%d7%aa-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%96%d7%94%d7%91-2/","A","no_sku","",""
